time,open,high,low,close,volume
1687824000,14.220000267028809,14.760000228881836,13.960000038146973,14.609999656677246,55410500.0
1687910400,14.529999732971191,15.430000305175781,14.46500015258789,15.279999732971191,66001000.0
1687996800,15.399999618530273,15.569999694824219,15.0600004196167,15.199999809265137,46300900.0
1688083200,15.479999542236328,15.800000190734863,15.229999542236328,15.329999923706055,42195300.0
1688342400,15.489999771118164,15.59000015258789,15.1899995803833,15.520000457763672,26037400.0
1688515200,15.425000190734863,15.770000457763672,15.229999542236328,15.699999809265137,39179900.0
1688601600,15.319999694824219,15.383000373840332,14.619999885559082,15.130000114440918,56534000.0
1688688000,15.229999542236328,15.899999618530273,15.1899995803833,15.34000015258789,48273300.0
1688947200,15.369999885559082,16.329999923706055,14.944999694824219,16.299999237060547,62823600.0
1689033600,16.469999313354492,16.93000030517578,16.149999618530273,16.489999771118164,63236600.0
1689120000,16.780000686645508,16.940000534057617,16.40999984741211,16.59000015258789,50079400.0
1689206400,16.700000762939453,17.260000228881836,16.631000518798828,16.739999771118164,58397800.0
1689292800,16.760000228881836,17.0,16.270000457763672,16.399999618530273,45115000.0
1689552000,16.420000076293945,17.59000015258789,16.31999969482422,17.399999618530273,63505000.0
1689638400,17.8799991607666,18.1299991607666,17.190000534057617,18.079999923706055,87117600.0
1689724800,18.020000457763672,18.9950008392334,17.760000228881836,18.049999237060547,89044600.0
1689811200,17.540000915527344,18.0,16.979999542236328,17.1299991607666,62711600.0
1689897600,17.469999313354492,17.489999771118164,16.0,16.43000030517578,63375900.0
1690156800,16.610000610351562,16.690000534057617,16.1200008392334,16.31999969482422,36133600.0
1690243200,16.350000381469727,16.860000610351562,16.350000381469727,16.549999237060547,36612900.0
1690329600,16.399999618530273,16.690000534057617,16.1299991607666,16.43000030517578,35804800.0
1690416000,16.799999237060547,17.190000534057617,16.0,16.149999618530273,50685200.0
1690502400,17.209999084472656,17.969999313354492,16.739999771118164,17.809999465942383,106125600.0
1690761600,18.81999969482422,19.9950008392334,18.3799991607666,19.84000015258789,142173800.0
1690848000,19.459999084472656,20.239999771118164,19.229999542236328,19.989999771118164,99336200.0
1690934400,19.260000228881836,19.6200008392334,18.149999618530273,18.969999313354492,98215800.0
1691020800,18.6299991607666,19.299999237060547,18.610000610351562,18.709999084472656,54345900.0
1691107200,18.874000549316406,19.079999923706055,18.079999923706055,18.200000762939453,72386000.0
1691366400,18.25,18.389999389648438,17.010000228881836,17.989999771118164,133808400.0
1691452800,17.489999771118164,17.489999771118164,16.100000381469727,17.040000915527344,143014200.0
1691539200,16.760000228881836,16.920000076293945,15.100000381469727,15.25,126230400.0
1691625600,15.4399995803833,15.869999885559082,15.25,15.40999984741211,73129100.0
1691712000,15.050000190734863,15.579999923706055,14.90999984741211,15.40999984741211,56616800.0
1691971200,15.199999809265137,15.739999771118164,14.949999809265137,15.720000267028809,47511400.0
1692057600,15.609999656677246,15.869999885559082,15.289999961853027,15.369999885559082,44000400.0
1692144000,15.210000038146973,15.725000381469727,15.119999885559082,15.449999809265137,40394600.0
1692230400,15.390000343322754,15.437000274658203,14.03499984741211,14.149999618530273,91086700.0
1692316800,13.880000114440918,14.600000381469727,13.680000305175781,14.399999618530273,70215200.0
1692576000,14.420000076293945,14.779999732971191,14.34000015258789,14.5,43206200.0
1692662400,14.760000228881836,15.130000114440918,14.630000114440918,14.670000076293945,52001800.0
1692748800,14.5,15.470000267028809,14.420000076293945,15.300000190734863,53523300.0
1692835200,15.699999809265137,15.710000038146973,13.875,14.140000343322754,93586200.0
1692921600,14.140000343322754,14.649999618530273,14.010000228881836,14.529999732971191,55668900.0
1693180800,14.6899995803833,14.880000114440918,14.5,14.640000343322754,35964700.0
1693267200,14.600000381469727,15.630000114440918,14.5,15.399999618530273,47213200.0
1693353600,15.460000038146973,16.350000381469727,15.329999923706055,16.329999923706055,65674100.0
1693440000,15.600000381469727,15.850000381469727,14.649999618530273,14.979999542236328,101517200.0
1693526400,15.15999984741211,15.364999771118164,14.829999923706055,15.180000305175781,45258900.0
1693872000,15.079999923706055,15.420000076293945,14.899999618530273,15.210000038146973,33818400.0
1693958400,15.170000076293945,15.619999885559082,15.079999923706055,15.300000190734863,38738100.0
1694044800,14.880000114440918,15.239999771118164,14.289999961853027,15.210000038146973,51798800.0
1694131200,15.119999885559082,15.609999656677246,15.085000038146973,15.130000114440918,33862000.0
1694390400,15.40999984741211,16.100000381469727,15.359999656677246,15.789999961853027,55294700.0
1694476800,15.460000038146973,16.149999618530273,15.430000305175781,15.59000015258789,39497900.0
1694563200,15.630000114440918,15.850000381469727,15.420000076293945,15.600000381469727,34354400.0
1694649600,15.6899995803833,16.040000915527344,15.470000267028809,15.829999923706055,38572500.0
