time,open,high,low,close,volume
1690810200,262.75,265.1449890136719,261.6600036621094,264.7749938964844,651639.0
1690813800,264.8900146484375,265.2099914550781,263.7200012207031,264.1700134277344,391355.0
1690817400,264.1700134277344,264.1700134277344,263.05999755859375,263.6400146484375,350642.0
1690821000,263.6400146484375,263.8500061035156,262.8299865722656,263.3500061035156,304565.0
1690824600,263.3399963378906,264.1000061035156,263.1099853515625,263.3949890136719,252697.0
1690828200,263.4200134277344,264.0498962402344,263.3299865722656,263.9700012207031,332937.0
1690831800,264.0,265.20001220703125,263.6199951171875,265.1700134277344,599118.0
1690896600,272.75,284.989990234375,270.5,284.42498779296875,4528397.0
1690900200,284.32000732421875,286.25,283.6300048828125,284.2349853515625,1862368.0
1690903800,284.19830322265625,287.4800109863281,283.6099853515625,286.4440002441406,1317822.0
1690907400,286.44000244140625,287.6600036621094,285.2101135253906,285.8800048828125,855913.0
1690911000,285.8500061035156,287.8800048828125,285.5899963378906,287.5849914550781,546705.0
1690914600,287.6499938964844,288.3671875,287.07000732421875,287.0899963378906,669270.0
1690918200,287.0899963378906,288.7799987792969,286.8800048828125,288.6000061035156,1119890.0
1690983000,287.75,293.739990234375,286.92999267578125,292.9599914550781,1998811.0
1690986600,292.9700012207031,293.3999938964844,289.2250061035156,290.7149963378906,850085.0
1690990200,290.7099914550781,291.1300048828125,288.20001220703125,288.25,705885.0
1690993800,288.31500244140625,289.8349914550781,286.0899963378906,289.82000732421875,708158.0
1690997400,289.82000732421875,290.29998779296875,287.6600036621094,288.32000732421875,462691.0
1691001000,288.29998779296875,289.0249938964844,287.3999938964844,287.4700012207031,429142.0
1691004600,287.4599914550781,288.2900085449219,287.3609924316406,287.5,579760.0
1691069400,286.25,287.94000244140625,282.4849853515625,283.17999267578125,1295594.0
1691073000,283.135009765625,284.4798889160156,282.3424072265625,284.17999267578125,660018.0
1691076600,284.1700134277344,285.4200134277344,283.6099853515625,284.54998779296875,398383.0
1691080200,284.55999755859375,285.7650146484375,283.7699890136719,285.3900146484375,360337.0
1691083800,285.3399963378906,285.5150146484375,282.7200012207031,282.8800048828125,304573.0
1691087400,282.9049987792969,283.4700012207031,281.5202941894531,281.69000244140625,490585.0
1691091000,281.7334899902344,282.09521484375,281.04998779296875,281.3599853515625,806846.0
1691155800,283.2699890136719,283.2699890136719,278.6499938964844,279.9800109863281,805138.0
